"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3,610762055E0;-2,177100070E-2;2,919900045E-2;-3,466799855E-2
3,620448747E0;-1,668900065E-2;2,715300024E-2;-2,967300080E-2
3,630136261E0;-1,668900065E-2;2,715300024E-2;-2,967300080E-2
3,639823030E0;-9,816999547E-3;1,310299989E-2;-3,166700155E-2
3,649508962E0;-9,816999547E-3;1,310299989E-2;-3,166700155E-2
3,659195654E0;-1,675399952E-2;2,207699977E-2;-2,267199941E-2
3,668883111E0;-1,675399952E-2;2,207699977E-2;-2,267199941E-2
3,678569972E0;-2,669199929E-2;2,005700022E-2;-2,267600037E-2
3,688255895E0;-2,669199929E-2;2,005700022E-2;-2,267600037E-2
3,697942582E0;-1,281800028E-2;1,704600081E-2;-3,466900066E-2
3,707630135E0;-1,281800028E-2;1,704600081E-2;-3,466900066E-2
3,717316904E0;-2,195799910E-2;2,504800074E-2;-4,166100174E-2
3,727002818E0;-2,195799910E-2;2,504800074E-2;-4,166100174E-2
3,736689588E0;-9,883999825E-3;1,504699979E-2;-3,166500106E-2
3,746377044E0;-9,883999825E-3;1,504699979E-2;-3,166500106E-2
3,756063736E0;-2,181899920E-2;2,686399966E-2;-1,967299916E-2
3,765749721E0;-2,181899920E-2;2,686399966E-2;-1,967299916E-2
3,775436414E0;-1,495600026E-2;1,486300025E-2;-3,466600180E-2
3,785123972E0;-1,495600026E-2;1,486300025E-2;-3,466600180E-2
3,794810665E0;-1,989299990E-2;2,888100035E-2;-3,466900066E-2
3,804496640E0;-1,989299990E-2;2,888100035E-2;-3,466900066E-2
3,814183332E0;-1,482400019E-2;2,688400075E-2;-4,367300123E-2
3,823870880E0;-1,482400019E-2;2,688400075E-2;-4,367300123E-2
3,833557650E0;-2,175699919E-2;2,489399910E-2;-3,167600185E-2
3,843243573E0;-2,175699919E-2;2,489399910E-2;-3,167600185E-2
3,852930371E0;-2,168500051E-2;2,688799985E-2;-2,267999947E-2
3,862617833E0;-2,168500051E-2;2,688799985E-2;-2,267999947E-2
3,872304606E0;-2,168500051E-2;2,688799985E-2;-2,267999947E-2
3,881990529E0;-2,168799937E-2;2,204100043E-2;-3,667600080E-2
3,891677298E0;-2,168799937E-2;2,204100043E-2;-3,667600080E-2
3,901364837E0;-1,957900077E-2;3,202800080E-2;-3,168300167E-2
3,911051540E0;-1,957900077E-2;3,202800080E-2;-3,168300167E-2
3,920737463E0;-2,147099935E-2;1,700199954E-2;-3,469000012E-2
3,930424222E0;-2,147099935E-2;1,700199954E-2;-3,469000012E-2
3,940111761E0;-4,362999927E-3;2,718799934E-2;-3,169099987E-2
3,949798458E0;-4,362999927E-3;2,718799934E-2;-3,169099987E-2
3,959484458E0;-1,428600028E-2;1,716399938E-2;-3,869500011E-2
3,969171045E0;-1,428600028E-2;1,716399938E-2;-3,869500011E-2
3,978858694E0;-1,421600021E-2;2,515400015E-2;-2,470000088E-2
3,988545386E0;-1,421600021E-2;2,515400015E-2;-2,470000088E-2
3,998231415E0;-2,635899931E-2;3,714099899E-2;-2,469200082E-2
4,007918117E0;-2,635899931E-2;3,714099899E-2;-2,469200082E-2
4,017605655E0;-1,927799918E-2;3,710100055E-2;-1,969699934E-2
4,027292343E0;-1,927799918E-2;3,710100055E-2;-1,969699934E-2
4,036978343E0;-1,419200003E-2;2,203599922E-2;-3,470399976E-2
4,046665074E0;-1,419200003E-2;2,203599922E-2;-3,470399976E-2
4,056352535E0;-2,111499943E-2;1,698300056E-2;-4,371000081E-2
4,066039305E0;-2,111499943E-2;1,698300056E-2;-4,371000081E-2
4,075725228E0;-1,203399990E-2;1,495099999E-2;-2,671499923E-2
4,085411992E0;-1,203399990E-2;1,495099999E-2;-2,671499923E-2
4,095099454E0;-2,417200059E-2;1,693600044E-2;-3,670800105E-2
4,104786290E0;-2,417200059E-2;1,693600044E-2;-3,670800105E-2
4,114472136E0;-1,929900050E-2;1,293499954E-2;-3,670100123E-2
4,124158881E0;-1,929900050E-2;1,293499954E-2;-3,670100123E-2
4,133846391E0;-1,921899989E-2;2,495300025E-2;-3,170499951E-2
4,143533160E0;-1,921899989E-2;2,495300025E-2;-3,170499951E-2
4,153219083E0;-2,413100004E-2;1,497900020E-2;-4,170899838E-2
4,162905775E0;-2,413100004E-2;1,497900020E-2;-4,170899838E-2
4,172593295E0;-2,413100004E-2;1,497900020E-2;-4,170899838E-2
4,182280064E0;-1,943299919E-2;2,016800083E-2;-2,468699962E-2
4,191965987E0;-1,943299919E-2;2,016800083E-2;-2,468699962E-2
4,201652756E0;-2,652999945E-2;2,519500069E-2;-2,968100086E-2
4,211340203E0;-2,652999945E-2;2,519500069E-2;-2,968100086E-2
4,221026972E0;-9,407999925E-3;3,442300111E-2;-2,668200061E-2
4,230712891E0;-9,407999925E-3;3,442300111E-2;-2,668200061E-2
4,240399661E0;-2,631199919E-2;2,741199918E-2;-3,168800101E-2
4,250087141E0;-2,631199919E-2;2,741199918E-2;-3,168800101E-2
4,259773910E0;-1,220100001E-2;2,760200016E-2;-2,968900092E-2
4,269459738E0;-1,220100001E-2;2,760200016E-2;-2,968900092E-2
4,279146588E0;-2,410000004E-2;2,259100042E-2;-2,269499935E-2
4,288834126E0;-2,410000004E-2;2,259100042E-2;-2,269499935E-2
4,298520805E0;-2,099299990E-2;2,257299982E-2;-2,970200032E-2
4,308206714E0;-2,099299990E-2;2,257299982E-2;-2,970200032E-2
4,317893483E0;-1,387799997E-2;2,756899968E-2;-2,670799941E-2
4,327581001E0;-1,387799997E-2;2,756899968E-2;-2,670799941E-2
4,337267694E0;-1,877300069E-2;2,555599995E-2;-3,871399909E-2
4,346953598E0;-1,877300069E-2;2,555599995E-2;-3,871399909E-2
4,356640367E0;-1,867499948E-2;2,253299952E-2;-2,672000043E-2
4,366327944E0;-1,867499948E-2;2,253299952E-2;-2,672000043E-2
4,376014636E0;-1,157199964E-2;1,752199978E-2;-2,672600001E-2
4,385700646E0;-1,157199964E-2;1,752199978E-2;-2,672600001E-2
4,395387261E0;-2,569700032E-2;2,251599915E-2;-2,972000092E-2
4,405074901E0;-2,569700032E-2;2,251599915E-2;-2,972000092E-2
4,414761593E0;-6,804000121E-3;1,752199978E-2;-4,371299967E-2
4,424447607E0;-6,804000121E-3;1,752199978E-2;-4,371299967E-2
4,434134295E0;-1,594400033E-2;2,252900042E-2;-3,470600024E-2
4,443821834E0;-1,594400033E-2;2,252900042E-2;-3,470600024E-2
4,453508622E0;-2,088100091E-2;2,253500000E-2;-3,670899943E-2
4,463194545E0;-2,088100091E-2;2,253500000E-2;-3,670899943E-2
4,472881238E0;-2,580500022E-2;3,455400094E-2;-2,671200037E-2
4,482568776E0;-2,580500022E-2;3,455400094E-2;-2,671200037E-2
4,492255540E0;-2,580500022E-2;3,455400094E-2;-2,671200037E-2
4,501941463E0;-4,106000066E-3;1,572000049E-2;-2,469100058E-2
4,511628233E0;-4,106000066E-3;1,572000049E-2;-2,469100058E-2
4,521315694E0;-2,604500018E-2;2,772100084E-2;-3,669499978E-2
4,531002459E0;-2,604500018E-2;2,772100084E-2;-3,669499978E-2
4,540688382E0;-2,597199939E-2;2,770400047E-2;-3,169900179E-2
4,550375156E0;-2,597199939E-2;2,770400047E-2;-3,169900179E-2
4,560062617E0;-1,888200082E-2;2,067999914E-2;-3,470500186E-2
4,569749353E0;-1,888200082E-2;2,067999914E-2;-3,470500186E-2
4,579435266E0;-1,179299969E-2;2,566500008E-2;-3,471099958E-2
4,589122035E0;-1,179299969E-2;2,566500008E-2;-3,471099958E-2
4,598809593E0;-2,071600035E-2;2,564500086E-2;-2,471500076E-2
4,608496276E0;-2,071600035E-2;2,564500086E-2;-2,471500076E-2
4,618182199E0;-1,563199982E-2;3,262199834E-2;-3,672000021E-2
4,627869011E0;-1,563199982E-2;3,262199834E-2;-3,672000021E-2
4,637556550E0;-1,855400018E-2;2,258400060E-2;-2,472599968E-2
4,647243237E0;-1,855400018E-2;2,258400060E-2;-2,472599968E-2
4,656929237E0;-2,346999943E-2;2,935500070E-2;-3,473600000E-2
4,666615939E0;-2,346999943E-2;2,935500070E-2;-3,473600000E-2
4,676303478E0;-2,537400089E-2;2,732400037E-2;-4,374200106E-2
4,685990174E0;-2,537400089E-2;2,732400037E-2;-4,374200106E-2
4,695676097E0;-2,027199976E-2;2,027899958E-2;-3,674900159E-2
4,705362848E0;-2,027199976E-2;2,027899958E-2;-3,674900159E-2
4,715050309E0;-1,337699965E-2;2,545100078E-2;-2,273900062E-2
4,724737107E0;-1,337699965E-2;2,545100078E-2;-2,273900062E-2
4,734423025E0;-1,128599979E-2;2,541700006E-2;-2,674500085E-2
4,744109765E0;-1,128599979E-2;2,541700006E-2;-2,674500085E-2
4,753797226E0;-1,520400029E-2;2,539500035E-2;-3,175000101E-2
4,763484092E0;-1,520400029E-2;2,539500035E-2;-3,175000101E-2
4,773170016E0;-1,533399988E-2;2,237099968E-2;-3,674300015E-2
4,782856717E0;-1,533399988E-2;2,237099968E-2;-3,674300015E-2
4,792544255E0;-1,533399988E-2;2,237099968E-2;-3,674300015E-2
4,802231040E0;-1,866599917E-2;2,050600015E-2;-2,672100067E-2
4,811916948E0;-1,866599917E-2;2,050600015E-2;-2,672100067E-2
4,821603717E0;-1,358900033E-2;2,547400072E-2;-2,672600001E-2
4,831291184E0;-1,358900033E-2;2,547400072E-2;-2,672600001E-2
4,840977953E0;-2,572900057E-2;2,243999951E-2;-2,972000092E-2
4,850663895E0;-2,572900057E-2;2,243999951E-2;-2,972000092E-2
4,860350664E0;-2,085299976E-2;3,440900147E-2;-3,671399876E-2
4,870038198E0;-2,085299976E-2;3,440900147E-2;-3,671399876E-2
4,879724900E0;-1,576299965E-2;3,237299994E-2;-3,671900183E-2
4,889410823E0;-1,576299965E-2;3,237299994E-2;-3,671900183E-2
4,899097553E0;-2,567699924E-2;2,732500061E-2;-2,672499977E-2
4,908785102E0;-2,567699924E-2;2,732500061E-2;-2,672499977E-2
4,918471794E0;-2,078500018E-2;1,727499999E-2;-3,872099891E-2
4,928157794E0;-2,078500018E-2;1,727499999E-2;-3,872099891E-2
4,937844487E0;-1,368799992E-2;1,323099993E-2;-2,672700025E-2
4,947532006E0;-1,368799992E-2;1,323099993E-2;-2,672700025E-2
4,957218698E0;-1,560200006E-2;2,242100053E-2;-3,172700107E-2
4,966904722E0;-1,560200006E-2;2,242100053E-2;-3,172700107E-2
4,976591415E0;-1,851999946E-2;2,240700088E-2;-2,273200080E-2
4,986278914E0;-1,851999946E-2;2,240700088E-2;-2,273200080E-2
4,995965683E0;-8,646000177E-3;1,739799976E-2;-3,872499987E-2
5,005651631E0;-8,646000177E-3;1,739799976E-2;-3,872499987E-2
5,015338246E0;-3,057900071E-2;3,441200033E-2;-4,672899842E-2
5,025025880E0;-3,057900071E-2;3,441200033E-2;-4,672899842E-2
5,034712559E0;-2,749199979E-2;2,559999935E-2;-3,672900051E-2
5,044398554E0;-2,749199979E-2;2,559999935E-2;-3,672900051E-2
5,054085246E0;-1,559699979E-2;2,558000013E-2;-3,172300011E-2
5,063772761E0;-1,559699979E-2;2,558000013E-2;-3,172300011E-2
5,073459530E0;-1,850299910E-2;2,955899946E-2;-3,472900018E-2
5,083145458E0;-1,850299910E-2;2,955899946E-2;-3,472900018E-2
5,092832227E0;-2,040999942E-2;1,552600041E-2;-2,973500080E-2
5,102519703E0;-2,040999942E-2;1,552600041E-2;-2,973500080E-2
5,112206472E0;-2,040999942E-2;1,552600041E-2;-2,973500080E-2
5,121892385E0;-1,339599956E-2;2,267700061E-2;-3,673199937E-2
5,131579140E0;-1,339599956E-2;2,267700061E-2;-3,673199937E-2
5,141266679E0;-1,129799988E-2;2,266100049E-2;-2,973799966E-2
5,150953352E0;-1,129799988E-2;2,266100049E-2;-2,973799966E-2
5,160639275E0;-1,322000008E-2;2,084800042E-2;-3,673800081E-2
5,170326053E0;-1,322000008E-2;2,084800042E-2;-3,673800081E-2
5,180013563E0;-2,015200071E-2;1,783600077E-2;-1,974200085E-2
5,189700255E0;-2,015200071E-2;1,783600077E-2;-1,974200085E-2
5,199386246E0;-1,107699983E-2;2,783600055E-2;-2,474600077E-2
5,209072972E0;-1,107699983E-2;2,783600055E-2;-2,474600077E-2
5,218760510E0;-1,801300049E-2;2,982500009E-2;-2,474999987E-2
5,228447198E0;-1,801300049E-2;2,982500009E-2;-2,474999987E-2
5,238133198E0;-2,515400015E-2;2,780199982E-2;-2,274299972E-2
5,247819915E0;-2,515400015E-2;2,780199982E-2;-2,274299972E-2
5,257507453E0;-2,307399921E-2;2,777200006E-2;-2,974800020E-2
5,267194198E0;-2,307399921E-2;2,777200006E-2;-2,974800020E-2
5,276880121E0;-1,998399943E-2;2,573500015E-2;-3,175399825E-2
5,286566906E0;-1,998399943E-2;2,573500015E-2;-3,175399825E-2
5,296254367E0;-1,789099909E-2;1,769899949E-2;-2,476000041E-2
5,305941137E0;-1,789099909E-2;1,769899949E-2;-2,476000041E-2
5,315626983E0;-2,000599913E-2;2,967599966E-2;-1,775399968E-2
5,325313843E0;-2,000599913E-2;2,967599966E-2;-1,775399968E-2
5,335001305E0;-1,290600002E-2;1,565299928E-2;-2,975999936E-2
5,344688074E0;-1,290600002E-2;1,565299928E-2;-2,975999936E-2
5,354373997E0;-2,481899969E-2;1,564900018E-2;-1,776500046E-2
5,364060727E0;-2,481899969E-2;1,564900018E-2;-1,776500046E-2
5,373748266E0;-2,471599914E-2;2,966099977E-2;-2,976999991E-2
5,383434978E0;-2,471599914E-2;2,966099977E-2;-2,976999991E-2
5,393120901E0;-2,816000022E-3;1,585699990E-2;-2,476000041E-2
5,402807665E0;-2,816000022E-3;1,585699990E-2;-2,476000041E-2
5,412495204E0;-2,816000022E-3;1,585699990E-2;-2,476000041E-2
5,422181896E0;-1,982500032E-2;2,602699958E-2;-3,475499898E-2
5,431867900E0;-1,982500032E-2;2,602699958E-2;-3,475499898E-2
5,441554593E0;-1,973300055E-2;1,800799929E-2;-2,476100065E-2
5,451242131E0;-1,973300055E-2;1,800799929E-2;-2,476100065E-2
5,460928900E0;-1,484099962E-2;3,521899879E-2;-3,174899891E-2
5,470614823E0;-1,484099962E-2;3,521899879E-2;-3,174899891E-2
5,480301473E0;-1,296599954E-2;2,119199932E-2;-1,974299923E-2
5,489989011E0;-1,296599954E-2;2,119199932E-2;-1,974299923E-2
5,499675809E0;-1,788699999E-2;2,118200064E-2;-2,274800092E-2
5,509361718E0;-1,788699999E-2;2,118200064E-2;-2,274800092E-2
5,519048487E0;-1,480800007E-2;3,317800164E-2;-3,475200012E-2
5,528735939E0;-1,480800007E-2;3,317800164E-2;-3,475200012E-2
5,538422709E0;-2,273399942E-2;1,415700000E-2;-2,975700051E-2
5,548108622E0;-2,273399942E-2;1,415700000E-2;-2,975700051E-2
5,557795391E0;-5,861999933E-3;2,314499952E-2;-3,474999964E-2
5,567482895E0;-5,861999933E-3;2,314499952E-2;-3,474999964E-2
5,577169588E0;-2,301800065E-2;3,313500062E-2;-2,274199948E-2
5,586855569E0;-2,301800065E-2;3,313500062E-2;-2,274199948E-2
5,596542261E0;-1,794900000E-2;1,811899990E-2;-2,674599923E-2
5,606229781E0;-1,794900000E-2;1,811899990E-2;-2,674599923E-2
5,615916473E0;-1,988199912E-2;2,610399947E-2;-3,474999964E-2
5,625602502E0;-1,988199912E-2;2,610399947E-2;-3,474999964E-2
5,635289145E0;-2,481099963E-2;3,008400090E-2;-3,475499898E-2
5,644976742E0;-2,481099963E-2;3,008400090E-2;-3,475499898E-2
5,654663434E0;-1,472400036E-2;2,605200000E-2;-3,875999898E-2
5,664349449E0;-1,472400036E-2;2,605200000E-2;-3,875999898E-2
5,674036218E0;-2,264600061E-2;2,102000080E-2;-2,476499975E-2
5,683723694E0;-2,264600061E-2;2,102000080E-2;-2,476499975E-2
5,693410463E0;-1,755899936E-2;1,799499989E-2;-3,177100047E-2
5,703096391E0;-1,755899936E-2;1,799499989E-2;-3,177100047E-2
5,712783161E0;-1,755899936E-2;1,799499989E-2;-3,177100047E-2
5,722470689E0;-1,786899939E-2;2,114799991E-2;-3,474999964E-2
5,732157381E0;-1,786899939E-2;2,114799991E-2;-3,474999964E-2
5,741843305E0;-1,477499958E-2;3,333399817E-2;-3,474999964E-2
5,751530093E0;-1,477499958E-2;3,333399817E-2;-3,474999964E-2
5,761217631E0;-2,269000001E-2;2,329800092E-2;-3,175599873E-2
5,770904271E0;-2,269000001E-2;2,329800092E-2;-3,175599873E-2
5,780590267E0;-5,805000197E-3;1,805800013E-2;-3,175500035E-2
5,790276959E0;-5,805000197E-3;1,805800013E-2;-3,175500035E-2
5,799964506E0;-7,942999713E-3;3,004899994E-2;-2,674799971E-2
5,809651276E0;-7,942999713E-3;3,004899994E-2;-2,674799971E-2
5,819337199E0;-1,089099981E-2;2,302699909E-2;-3,675099835E-2
5,829023944E0;-1,089099981E-2;2,302699909E-2;-3,675099835E-2
5,838711483E0;-1,784900017E-2;2,100799978E-2;-3,175399825E-2
5,848398262E0;-1,784900017E-2;2,100799978E-2;-3,175399825E-2
5,858084185E0;-1,501800027E-2;1,598799974E-2;-2,674500085E-2
5,867770982E0;-1,501800027E-2;1,598799974E-2;-2,674500085E-2
5,877458521E0;-1,797400042E-2;2,099400014E-2;-2,674699947E-2
5,887145194E0;-1,797400042E-2;2,099400014E-2;-2,674699947E-2
5,896831117E0;-3,192500025E-2;1,600399986E-2;-2,474999987E-2
5,906517915E0;-3,192500025E-2;1,600399986E-2;-2,474999987E-2
5,916205454E0;-1,284400001E-2;2,302899957E-2;-3,475400060E-2
5,925892174E0;-1,284400001E-2;2,302899957E-2;-3,475400060E-2
5,935578087E0;-2,298700064E-2;2,604099922E-2;-2,974599972E-2
5,945264824E0;-2,298700064E-2;2,604099922E-2;-2,974599972E-2
5,954952285E0;-1,491199993E-2;2,304499969E-2;-3,875000030E-2
5,964639122E0;-1,491199993E-2;2,304499969E-2;-3,875000030E-2
5,974324968E0;-1,484300010E-2;3,304899856E-2;-1,575399935E-2
5,984011743E0;-1,484300010E-2;3,304899856E-2;-1,575399935E-2
5,993699281E0;-3,198000044E-2;2,304599993E-2;-3,474599868E-2
6,003386050E0;-3,198000044E-2;2,304599993E-2;-3,474599868E-2
6,013071974E0;-2,009600028E-2;2,102999948E-2;-3,173999861E-2
6,022758738E0;-2,009600028E-2;2,102999948E-2;-3,173999861E-2
6,032446276E0;-2,009600028E-2;2,102999948E-2;-3,173999861E-2
6,042133016E0;-1,308800001E-2;2,118599974E-2;-2,273599990E-2
6,051818939E0;-1,308800001E-2;2,118599974E-2;-2,273599990E-2
6,061505708E0;-1,799199916E-2;2,817800082E-2;-2,974200062E-2
6,071193236E0;-1,799199916E-2;2,817800082E-2;-2,974200062E-2
6,080879900E0;-1,990300044E-2;2,315099910E-2;-3,174699843E-2
6,090565900E0;-1,990300044E-2;2,315099910E-2;-3,174699843E-2
6,100252578E0;-1,480599958E-2;2,113999985E-2;-3,475299850E-2
6,109940097E0;-1,480599958E-2;2,113999985E-2;-3,475299850E-2
6,119626866E0;-1,772099920E-2;1,812200062E-2;-3,175799921E-2
6,129312784E0;-1,772099920E-2;1,812200062E-2;-3,175799921E-2
6,138999476E0;-1,784599945E-2;3,511700034E-2;-1,775199920E-2
6,148687001E0;-1,784599945E-2;3,511700034E-2;-1,775199920E-2
6,158373770E0;-5,764000118E-3;1,808699965E-2;-2,675700001E-2
6,168059679E0;-5,764000118E-3;1,808699965E-2;-2,675700001E-2
6,177746448E0;-2,490900084E-2;3,308200091E-2;-3,174899891E-2
6,187433967E0;-2,490900084E-2;3,308200091E-2;-3,174899891E-2
6,197120659E0;-2,283599973E-2;2,104800008E-2;-2,275400050E-2
6,206806654E0;-2,283599973E-2;2,104800008E-2;-2,275400050E-2
6,216493347E0;-1,475299988E-2;2,602100000E-2;-1,575900055E-2
6,226180933E0;-1,475299988E-2;2,602100000E-2;-1,575900055E-2
6,235867635E0;-1,766899973E-2;2,100200020E-2;-3,176400065E-2
6,245553645E0;-1,766899973E-2;2,100200020E-2;-3,176400065E-2
6,255240338E0;-1,059100032E-2;2,797999978E-2;-3,476899862E-2
6,264927871E0;-1,059100032E-2;2,797999978E-2;-3,476899862E-2
6,274614564E0;-1,752699912E-2;2,295199968E-2;-3,477400169E-2
6,284300540E0;-1,752699912E-2;2,295199968E-2;-3,477400169E-2
6,293987309E0;-2,445700020E-2;3,293799981E-2;-2,977799997E-2
6,303674779E0;-2,445700020E-2;3,293799981E-2;-2,977799997E-2
6,313361549E0;-1,937700063E-2;2,789499983E-2;-3,878299892E-2
6,323047482E0;-1,937700063E-2;2,789499983E-2;-3,878299892E-2
6,332734251E0;-1,937700063E-2;2,789499983E-2;-3,878299892E-2
6,342421808E0;-7,371999789E-3;3,303200006E-2;-3,878000006E-2
6,352108550E0;-7,371999789E-3;3,303200006E-2;-3,878000006E-2
6,361794550E0;-2,631000057E-2;2,294800058E-2;-2,278600074E-2
6,371481247E0;-2,631000057E-2;2,294800058E-2;-2,278600074E-2
6,381168766E0;-1,422899961E-2;2,987400070E-2;-2,679199912E-2
6,390855535E0;-1,422899961E-2;2,987400070E-2;-2,679199912E-2
6,400541449E0;-1,715499908E-2;1,779399998E-2;-2,679800056E-2
6,410228218E0;-1,715499908E-2;1,779399998E-2;-2,679800056E-2
6,419915680E0;-1,008099969E-2;1,794300042E-2;-2,979899943E-2
6,429602429E0;-1,008099969E-2;1,794300042E-2;-2,979899943E-2
6,439288352E0;-2,202099934E-2;2,290100046E-2;-2,680299990E-2
6,448975131E0;-2,202099934E-2;2,290100046E-2;-2,680299990E-2
6,458662670E0;-1,694599912E-2;1,787799969E-2;-3,480799869E-2
6,468349396E0;-1,694599912E-2;1,787799969E-2;-3,480799869E-2
6,478035396E0;-1,408400014E-2;2,585599944E-2;-2,480000071E-2
6,487722069E0;-1,408400014E-2;2,585599944E-2;-2,480000071E-2
6,497409607E0;-1,402300037E-2;1,583199948E-2;-2,680400014E-2
6,507096372E0;-1,402300037E-2;1,583199948E-2;-2,680400014E-2
6,516782314E0;-1,696100086E-2;2,283499949E-2;-3,180800006E-2
6,526469007E0;-1,696100086E-2;2,283499949E-2;-3,180800006E-2
6,536156554E0;-1,390399970E-2;2,582900040E-2;-4,681200162E-2
6,545843358E0;-1,390399970E-2;2,582900040E-2;-4,681200162E-2
6,555529204E0;-1,384699997E-2;2,782999910E-2;-3,881400079E-2
6,565216021E0;-1,384699997E-2;2,782999910E-2;-3,881400079E-2
6,574903482E0;-1,180199999E-2;2,781200036E-2;-4,381699860E-2
6,584590252E0;-1,180199999E-2;2,781200036E-2;-4,381699860E-2
6,594276175E0;-1,375999954E-2;2,279900014E-2;-3,482000157E-2
6,603962920E0;-1,375999954E-2;2,279900014E-2;-3,482000157E-2
6,613650459E0;-1,372699998E-2;2,777799964E-2;-3,482300043E-2
6,623337203E0;-1,372699998E-2;2,777799964E-2;-3,482300043E-2
6,633023126E0;-9,696999565E-3;2,554200031E-2;-2,982999943E-2
6,642709823E0;-9,696999565E-3;2,554200031E-2;-2,982999943E-2
6,652397362E0;-9,696999565E-3;2,554200031E-2;-2,982999943E-2
6,662084174E0;-1,707199961E-2;2,567400038E-2;-2,280599996E-2
6,671770136E0;-1,707199961E-2;2,567400038E-2;-2,280599996E-2
6,681456823E0;-1,003799960E-2;1,062200032E-2;-3,680900112E-2
6,691144362E0;-1,003799960E-2;1,062200032E-2;-3,680900112E-2
6,700831049E0;-1,701400056E-2;2,060100064E-2;-3,181099892E-2
6,710517030E0;-1,701400056E-2;2,060100064E-2;-3,181099892E-2
6,720203722E0;-9,979000315E-3;2,959600091E-2;-2,481300011E-2
6,729891241E0;-9,979000315E-3;2,959600091E-2;-2,481300011E-2
6,739577933E0;-1,416699961E-2;2,077900060E-2;-2,679800056E-2
6,749263933E0;-1,416699961E-2;2,077900060E-2;-2,679800056E-2
6,758950626E0;-1,414899994E-2;3,276300058E-2;-2,979899943E-2
6,768638159E0;-1,414899994E-2;3,276300058E-2;-2,979899943E-2
6,778324928E0;-1,012600027E-2;1,574200019E-2;-2,980099991E-2
6,788010851E0;-1,012600027E-2;1,574200019E-2;-2,980099991E-2
6,797697621E0;-2,431900054E-2;2,973899990E-2;-2,979099937E-2
6,807385146E0;-2,431900054E-2;2,973899990E-2;-2,979099937E-2
6,817071839E0;-1,728500053E-2;1,772500016E-2;-2,979299985E-2
6,826757775E0;-1,728500053E-2;1,772500016E-2;-2,979299985E-2
6,836444568E0;-5,454999860E-3;2,972400002E-2;-2,978299931E-2
6,846132116E0;-5,454999860E-3;2,972400002E-2;-2,978299931E-2
6,855818809E0;-1,764499955E-2;2,992000058E-2;-3,176800162E-2
6,865504828E0;-1,764499955E-2;2,992000058E-2;-3,176800162E-2
6,875191520E0;-1,462700032E-2;2,109500021E-2;-2,276399918E-2
6,884879074E0;-1,462700032E-2;2,109500021E-2;-2,276399918E-2
6,894565766E0;-2,960699983E-2;2,807099931E-2;-3,676600009E-2
6,904251786E0;-2,960699983E-2;2,807099931E-2;-3,676600009E-2
6,913938555E0;-2,955899946E-2;3,304199874E-2;-3,176899999E-2
6,923626084E0;-2,955899946E-2;3,304199874E-2;-3,176899999E-2
6,933312776E0;-7,484999951E-3;2,999800071E-2;-2,977499925E-2
6,942998680E0;-7,484999951E-3;2,999800071E-2;-2,977499925E-2
6,952685449E0;-5,429999903E-3;2,594700083E-2;-2,977900021E-2
6,962373084E0;-5,429999903E-3;2,594700083E-2;-2,977900021E-2
6,972059776E0;-5,429999903E-3;2,594700083E-2;-2,977900021E-2
6,981745785E0;-1,779199950E-2;3,005800024E-2;-3,175599873E-2
6,991432477E0;-1,779199950E-2;3,005800024E-2;-3,175599873E-2
7,001120016E0;-7,399999886E-4;2,798699960E-2;-3,176100180E-2
7,010806785E0;-7,399999886E-4;2,798699960E-2;-3,176100180E-2
7,020492708E0;-1,472300012E-2;3,011500090E-2;-3,875799850E-2
7,030179488E0;-1,472300012E-2;3,011500090E-2;-3,875799850E-2
7,039867026E0;-1,270399988E-2;1,603100076E-2;-1,776199974E-2
7,049553732E0;-1,270399988E-2;1,603100076E-2;-1,776199974E-2
7,059239732E0;-1,768299937E-2;3,298300132E-2;-3,476399928E-2
7,068926401E0;-1,768299937E-2;3,298300132E-2;-3,476399928E-2
7,078613939E0;-1,465300005E-2;3,012900054E-2;-3,476199880E-2
7,088300603E0;-1,465300005E-2;3,012900054E-2;-3,476199880E-2
7,097986603E0;-1,463000011E-2;2,105499990E-2;-2,476499975E-2
7,107673261E0;-1,463000011E-2;2,105499990E-2;-2,476499975E-2
7,117360722E0;-5,605999846E-3;2,299300022E-2;-2,676800080E-2
7,127047569E0;-5,605999846E-3;2,299300022E-2;-2,676800080E-2
7,136733483E0;-1,759799942E-2;1,593800075E-2;-3,477000073E-2
7,146420237E0;-1,759799942E-2;1,593800075E-2;-3,477000073E-2
7,156107699E0;-1,958299987E-2;2,590299957E-2;-3,177199885E-2
7,165794459E0;-1,958299987E-2;2,590299957E-2;-3,177199885E-2
7,175480382E0;-1,755700074E-2;3,286499903E-2;-3,477400169E-2
7,185167146E0;-1,755700074E-2;3,286499903E-2;-3,477400169E-2
7,194854608E0;-1,972899958E-2;2,603499964E-2;-2,676000074E-2
7,204541439E0;-1,972899958E-2;2,603499964E-2;-2,676000074E-2
7,214227285E0;-1,968999952E-2;3,498600051E-2;-3,676399961E-2
7,223914040E0;-1,968999952E-2;3,498600051E-2;-3,676399961E-2
7,233601579E0;-2,264400013E-2;2,992100082E-2;-3,176800162E-2
